instrument_key,exchange_token,Symbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_EQ|INE0LLY01014,27213,EIEL,ENVIRO INFRA ENGINEERS L,277.9,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE585B01010,10999,MARUTI,MARUTI SUZUKI INDIA LTD.,12627,,,1,1,EQUITY,,NSE_EQ
NSE_EQ|INE319B01014,7930,BYKE,THE BYKE HOSPITALITY LTD,79.67,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE139A01034,6364,NATIONALUM,NATIONAL ALUMINIUM CO LTD,198.09,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE763I01026,15174,TARIL,TRANS & RECTI. LTD,504.15,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE314T01025,14480,GOKULAGRO,GOKUL AGRO RESOURCES LTD,317.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE395U01014,14194,NINSYS,NINTEC SYSTEMS LIMITED,451.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE970X01018,2606,LEMONTREE,LEMON TREE HOTELS LTD,156.82,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF109K1A344,757781,TOP15IETF,ICICIPRAMC - TOP15IETF,10.34,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE977Y01011,7780,BCONCEPTS,BRAND CONCEPTS LIMITED,332.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1WT6,757946,QUALITY30,KOTAKMAMC - QUALITY30,20.8,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE522D01027,19061,MANAPPURAM,MANAPPURAM FINANCE LTD,273.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE839G01010,16927,JOCIL,JOCIL LIMITED,165.7,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE250B01029,16824,VINYLINDIA,VINYL CHEMICALS (I) LTD.,308.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE017W01010,6843,SMLT,SARTHAK METALS LIMITED,119.32,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE485C01029,20413,IOLCP,IOL CHEM AND PHARMA LTD,98.65,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE660C01027,2458,CENTRUM,CENTRUM CAPITAL LIMITED,38.21,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE991I01015,17270,ASPINWALL,ASPINWALL & CO LTD,301.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE932X01026,104,SHAREINDIA,SHARE IND. SECURITIES LTD,178.35,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE032A01023,513,BOMDYEING,BOMBAY DYEING & MFG. CO L,188.19,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE353H01010,13370,SGL,STL GLOBAL LIMITED,14.74,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE177A01018,1597,INGERRAND,INGERSOLL-RAND INDIA LTD,4071.3,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE772T01024,23142,PVSL,POPULAR VEHICLES N SER L,131.62,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE175A01038,10397,JISLJALEQS,JAIN IRRIGATION SYSTEMS,53.09,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1VW2,30469,MID150,KOTAKMAMC - MID150,22.14,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1VD2,29758,MSCIINDIA,KOTAKMAMC - MSCIINDIA,29.94,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE629D01020,14511,BANSWRAS,BANSWARA SYNTEX LIMITED,141.25,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE642Y01029,4920,HINDCON,HINDCON CHEMICALS LIMITED,35.04,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1UW4,29944,NIFTY100EW,KOTAKMAMC - NIFTY100EW,32.99,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF109K1A153,755881,EVIETF,ICICIPRAMC - EVIETF,29.69,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE737H01014,13710,FIEMIND,FIEM INDUSTRIES LIMITED,2010.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE916U01025,19184,SFL,SHEELA FOAM LIMITED,666.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0PT501018,22930,PLATIND,PLATINUM INDUSTRIES LTD,309.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE766P01016,385,MAHLOG,MAHINDRA LOGISTIC LIMITED,358.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE540G01014,15234,AMBIKCO,AMBIKA COTTON MILL LTD.,1599.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE672B01032,13511,MUNJALAU,MUNJAL AUTO IND. LTD.,77.45,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE201P01022,5054,GRINFRA,G R INFRAPROJECTS LIMITED,1262.3,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE1NPP01017,756871,ENRIN,SIEMENS ENERGY INDIA LTD,3010.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0GK401011,5162,TATVA,TATVA CHIN PHARM CHEM LTD,997.4,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE427F01016,8546,CHALET,CHALET HOTELS LIMITED,933.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE227G01018,14952,INDOWIND,INDOWIND ENERGY LTD,18.94,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE00R701025,8075,DALBHARAT,DALMIA BHARAT LIMITED,2269.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE03CC01015,29590,JUBLCPL,JUBILANT AGRI N CON PRO L,2065.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE060B01014,9641,KHANDSE,KHANDWALA SECURITIES LTD,26.88,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0KGZ01021,22656,SIGNPOST,SIGNPOST INDIA LIMITED,238.15,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE438K01021,18755,KALAMANDIR,SAI SILKS (KALAMANDIR) L,176.32,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE917I01010,16669,BAJAJ-AUTO,BAJAJ AUTO LIMITED,8397,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE675C01017,5142,CIGNITITEC,CIGNITI TECHNOLOGIES LTD,1742.2,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE722H01024,15129,RGL,RENAISSANCE GLOBAL LTD,116.56,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE00Y801016,2176,AKG,AKG EXIM LIMITED,12.99,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE146L01010,20936,KIRLOSENG,KIRLOSKAR OIL ENG LTD,916,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE547B01028,25235,XTGLOBAL,XTGLOBAL INFOTECH LIMITED,33.34,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE753K01015,18142,EMMBI,EMMBI INDUSTRIES LIMITED,112.44,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE141K01013,18214,TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,62.43,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE943P01029,29452,AGARWALEYE,DR AGARWALS HEALTH CARE L,449.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF174K014P6,18102,NIFTY1,KOTAK NIFTY ETF,276.1,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE267A01025,1424,HINDZINC,HINDUSTAN ZINC LIMITED,446.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE466L01038,13061,360ONE,360 ONE WAM LIMITED,1125,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE545H01011,14223,TIIL,TECHNOCRAFT IND LTD,3287.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE750D01016,9652,RELCHEMQ,RELIANCE CHEMOTEX IND LTD,186.32,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE976R01025,24445,AGIIL,AGI INFRA LIMITED,1048.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE070A01015,3103,SHREECEM,SHREE CEMENT LIMITED,32115,,,5,1,EQUITY,,NSE_EQ
NSE_EQ|INE242C01024,13620,ANANTRAJ,ANANT RAJ LIMITED,562.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE908V01012,11082,LIBAS,LIBAS CONSU PRODUCTS LTD,13.62,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF846K01W80,20532,AXISGOLD,AXIS MF - AXIS GOLD ETF,84.39,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF846K01W98,21252,AXISNIFTY,AXISAMC - AXISNIFTY,276.28,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE785A01026,4041,JAYAGROGN,JAYANT AGRO ORGANICS LTD,263.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE093R01011,17801,LLOYDSENGG,LLOYDS ENGG WORK LIMITED,78.37,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE066O01014,3002,WONDERLA,WONDERLA HOLIDAYS LTD.,663,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE563J01010,17728,ASTEC,ASTEC LIFESCIENCES LTD,893.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE784R01023,758700,ARFIN,ARFIN INDIA LIMITED,35.01,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE982V01025,7211,JETFREIGHT,JET FREIGHT LOGISTICS LTD,13.86,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE883F01010,23729,AADHARHFC,AADHAR HOUSING FINANCE L,516.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE276G01015,7030,ASIANENE,ASIAN ENERGY SERVICES LTD,292.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE798K01010,11432,KRITINUT,KRITI NUTRIENTS LIMITED,109.91,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE749A01030,6733,JINDALSTEL,JINDAL STEEL & POWER LTD,977.4,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE171Z01026,2144,BDL,BHARAT DYNAMICS LIMITED,1703.9,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE591G01025,11543,COFORGE,COFORGE LIMITED,1849.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE557A01011,1455,BIRLANU,BIRLANU LIMITED,2370.5,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE034S01021,10457,ARVSMART,ARVIND SMARTSPACES LTD,620.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0INJ01017,19458,PLAZACABLE,PLAZA WIRES LIMITED,61.23,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE637H01024,13756,SHIVAMAUTO,SHIVAM AUTO.LTD,31.97,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE459A01010,350,BANARISUG,BANNARI AMMAN SUGARS LTD,3750,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE247D01039,20642,JINDWORLD,JINDAL WORLDWIDE LTD,41.32,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE782E01017,7048,HESTERBIO,HESTER BIOSCIENCES LTD,1850.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0CU601026,8529,GMRP&UI,GMR POW AND URBAN INFRA L,115.32,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF204KC1402,8080,SILVERBEES,NIPPONAMC - NETFSILVER,112.01,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE903U01023,18743,SIGNATURE,SIGNATUREGLOBAL INDIA LTD,1221.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0PA801013,16696,GHCLTEXTIL,GHCL TEXTILES LIMITED,92.71,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE596H01014,13595,HOVS,HOV SERVICES LTD,57.66,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE876N01018,30089,ORIENTCEM,ORIENT CEMENT LTD.,255.58,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE414A01015,4911,MADRASFERT,MADRAS FERTILISERS LTD,89.69,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF204KC1337,7880,AUTOBEES,NIPPONAMC - NETFAUTO,246.22,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE207E01023,10485,RAMRAT,RAM RATNA WIRES LIMITED,706.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE425Y01011,8119,RPSGVENT,RPSG VENTURES LIMITED,953.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE162A01010,1145,GIPCL,GUJ IND POW CO. LTD,205.47,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE073G01016,17598,ASALCBR,ASSO ALCOHOLS & BREW LTD,1131.5,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE160A01022,10666,PNB,PUNJAB NATIONAL BANK,109.92,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE640A01023,3186,SKFINDIA,SKF INDIA LTD,4999.2,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE814H01011,17388,ADANIPOWER,ADANI POWER LTD,588.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE807F01027,14296,SEQUENT,SEQUENT SCIENTIFIC LTD.,187.37,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE934S01014,18571,GNA,GNA AXLES LIMITED,339.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE636A01039,17022,MAWANASUG,MAWANA SUGARS LIMITED,96.96,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE736A01011,21174,CDSL,CENTRAL DEPO SER (I) LTD,1697.3,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE173A01025,11297,SIL,STANDARD INDUSTRIES LTD.,20.68,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE559A01017,1485,IFBIND,IFB INDUSTRIES LTD,1357,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE076C01018,9300,IFBAGRO,IFB AGRO INDUSTRIES LTD,798.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE301A01014,2859,RAYMOND,RAYMOND LTD,712.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE893I01013,18110,VASCONEQ,VASCON ENGINEERS LTD,55.49,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE050001010,10297,PPL,PRAKASH PIPES LIMITED,384.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE495A01022,781,DALMIASUG,DALMIA BHARAT SUG IN LTD,387.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE102D01028,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,1232.5,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE600L01024,11654,LALPATHLAB,DR. LAL PATH LABS LTD.,3017.2,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE083A01026,2259,MOREPENLAB,MOREPEN LAB. LTD,61.62,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE088F01024,9741,PARADEEP,PARADEEP PHOSPHATES LTD,200.15,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0OXV01027,24520,TUNWAL,TUNWAL E-MOTORS LIMITED,30.3,,,0.05,2000,EQUITY,,NSE_EQ
NSE_EQ|INF204KC1030,3172,GILT5YBEES,RELCAPAMC - NETFGILT5Y,62.78,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE801V01019,6568,LAXMICOT,LAXMI COTSPIN LIMITED,27.73,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF204KC1022,3022,SDL26BEES,RELCAPAMC-NETFSDL26,132.43,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE134E01011,14299,PFC,POWER FIN CORP LTD.,419.15,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF204KC1089,4973,PHARMABEES,NIPPONAMC - NETFPHARMA,22.9,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE269A01021,6596,SONATSOFTW,SONATA SOFTWARE LTD,428.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0QRL01017,25398,ARKADE,ARKADE DEVELOPERS LIMITED,208.2,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE009A01021,1594,INFY,INFOSYS LIMITED,1574.5,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE962Y01021,4986,IRCON,IRCON INTERNATIONAL LTD,187.61,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE500L01026,11212,SHK,S H KELKAR AND CO. LTD.,264,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE048G01026,14672,NAVINFLUOR,NAVIN FLUORINE INT. LTD,5053.3,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0UOS01011,25222,SANOFICONR,SANOFI CONS HEALTHC IND L,5084.5,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE224A01026,1235,GREAVESCOT,GREAVES COTTON LTD.,203.54,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE129Z01016,381,SINTERCOM,SINTERCOM INDIA LIMITED,130.79,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1HJ8,14858,GOLD1,KOTAK GOLD ETF,84.38,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE918Z01012,12092,KAYNES,KAYNES TECHNOLOGY IND LTD,5747.5,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE376G01013,11373,BIOCON,BIOCON LIMITED.,396.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE099Z01011,2463,MIDHANI,MISHRA DHATU NIGAM LTD,416,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE613C01026,29482,MCLOUD,MAGELLANIC CLOUD LIMITED,84.81,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE183W23014,20817,IRBINVIT,IRB INVIT FUND,62.09,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1GC5,2627,IT,KOTAKMAMC - KOTAKIT,40.04,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE00M201021,12489,SWSOLAR,STRLNG & WIL REN ENE LTD,304.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE619A01035,17029,PATANJALI,PATANJALI FOODS LIMITED,1935.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE676A01027,8164,BBOX,BLACK BOX LIMITED,514.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE465A01025,422,BHARATFORG,BHARAT FORGE LTD,1223.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE611L01021,21957,INDTERRAIN,IND TERRAIN FASHIONS LTD,42.15,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE102I01027,14813,ADSL,ALLIED DIGITAL SERV. LTD,177.58,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE713B01026,11852,SURYALAXMI,SURYALAKSHMI COT MIL LTD,73.26,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE589A01014,8585,NLCINDIA,NLC INDIA LIMITED,244.59,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE463A01038,404,BERGEPAINT,BERGER PAINTS (I) LTD,576.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE955D01029,11905,GENUSPOWER,GENUS POWER INFRASTRU LTD,374,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE583C01021,14838,DECCANCE,DECCAN CEMENTS LIMITED,1064.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE615P01015,17704,QUESS,QUESS CORP LIMITED,309.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE228I01012,25092,ASAHISONG,ASAHI SONGWON COLOR LTD,439.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF732E01045,10939,JUNIORBEES,NIP IND ETF JUNIOR BEES,732.46,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF732E01037,11006,LIQUIDBEES,NIP IND ETF LIQUID BEES,999.99,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0MB501011,23056,JGCHEM,J.G.CHEMICALS LIMITED,494.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE170E01023,11045,SATIA,SATIA INDUSTRIES LIMITED,87.19,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE622W01025,27061,ACMESOLAR,ACME SOLAR HOLDINGS LTD,286.19,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE877F01012,11355,PTC,PTC INDIA LIMITED,190.32,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE846D01012,18232,LORDSCHLO,LORDS CHLORO ALKALI LTD,224.14,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE256A01028,3812,ZEEL,ZEE ENTERTAINMENT ENT LTD,128.62,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE417B01040,25690,DSSL,DYNACONS SYS & SOLN LTD,1037.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE045A01017,34,ADOR,ADOR WELDING LTD,1079.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE838E01017,10661,PONNIERODE,PONNIE SUGARS (ERODE) LTD,316.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE540L01014,11703,ALKEM,ALKEM LABORATORIES LTD.,4975.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INF732E01268,20072,INFRABEES,NIP IND ETF INFRA BEES,951.51,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE011K01018,7105,TEGA,TEGA INDUSTRIES LIMITED,1952.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE026A01025,1247,GSFC,GUJ STATE FERT & CHEM LTD,204.57,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE579C01029,13101,VIMTALABS,VIMTA LABS LIMITED,513.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE237A01028,1922,KOTAKBANK,KOTAK MAHINDRA BANK LTD,2170.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE822C01015,184,TCPLPACK,TCPL PACKAGING LIMITED,3728.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INF732E01128,17044,SHARIABEES,NIP IND ETF SHARIAH BEES,501.56,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF846K01Z04,3530,AXISBPSETF,AXISAMC - AXISBPSETF,12.81,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF846K01Z12,3608,AXISHCETF,AXISAMC - AXISHCETF,148.9,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF846K01Y96,3010,AXISTECETF,AXISAMC - AXISTECETF,399.86,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE298I01015,15204,ARIES,ARIES AGRO LTD.,369.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE126A01031,916,EIDPARRY,EID PARRY INDIA LTD,1183.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE623A01011,2969,SAKHTISUG,SAKTHI SUGARS LTD,24.85,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE871H01011,15347,GSS,GSS INFOTECH LIMITED,31.95,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF846K01X63,1044,AXISBNKETF,AXISAMC - AXISBNKETF,587.55,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE939A01011,7374,STAR,STRIDES PHARMA SCI LTD,918.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE482A01020,15254,CEATLTD,CEAT LIMITED,3487.2,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE535D01037,9049,ROTO,ROTO PUMPS LIMITED,89.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE429E01023,13035,SAFARI,SAFARI IND (INDIA) LTD,2138.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE850D01014,144,GODREJAGRO,GODREJ AGROVET LIMITED,848.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE361B01024,10940,DIVISLAB,DIVI S LABORATORIES LTD,6653,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE517B01013,8958,TTML,TATA TELESERV(MAHARASTRA),63.59,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE06HJ01020,25060,ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,353.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE519A01011,1073,FOSECOIND,FOSECO INDIA LTD,4863,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INF204K014N5,29577,NIF100BEES,NIP IND ETF NIFTY 100,272.02,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE385C01021,17758,SARDAEN,SARDA ENERGY & MIN LTD,452.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE606A01024,2598,AMJLAND,AMJ LAND HOLDINGS LIMITED,61.86,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE680A01011,11359,DHANBANK,DHANLAXMI BANK LIMITED,28.93,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE710A01016,3724,VSTIND,VST INDUSTRIES LTD,287.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE143A01010,471,OSWALGREEN,OSWAL GREENTECH LIMITED,44.94,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE247M01014,27107,SPECIALITY,SPECIALITY REST LTD,138.7,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE811K01011,20302,PRESTIGE,PRESTIGE ESTATE LTD,1753.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INF204KC1EZ3,757455,SNXT30BEES,NIPPONAMC - SNXT30BEES,38.74,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE01EA01019,27969,VMM,VISHAL MEGA MART LIMITED,140.93,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE637C01025,17651,POKARNA,POKARNA LIMITED,1025.3,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE01EO01010,30455,SPECTRUM,SPECTRUM ELECTRIC IND LTD,1485.5,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0LMW01024,19795,CELLO,CELLO WORLD LIMITED,604.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE932A01024,20621,PENIND,PENNAR INDUSTRIES LTD,252.56,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE543V01017,11779,ACEINTEG,ACE INTEGRATED SOLU. LTD.,26.3,,,0.01,1,EQUITY,,NSE_EQ
